run_id,project,run_name,dataset,seed,runtime_mins,top_k,agent_model,method,final_score,ppo_used,rollouts,rollouts_budget,cs,ca,metric,optimizer_name,optimization_surface,metaprompt_style,num_fewshot,batch_size,prompt_per_example,train_size,epochs,top_k_prompts,valset_size,num_iterations,global_step,total_iterations,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd
mhefzg13,mmlu,philosophymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PHILOSOPHY,,10.53,1.0,jingyaogong/MiniMind2,AlgPrompt,26.36655867099762,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
30gmvvdg,mmlu,prehistorymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PREHISTORY,,10.63,1.0,jingyaogong/MiniMind2,AlgPrompt,25.92592537403106,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
6ud4n1ee,mmlu,professional_accountingmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PROFESSIONAL_ACCOUNTING,,9.47,1.0,jingyaogong/MiniMind2,AlgPrompt,25.886523723602288,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
3wa4b550,mmlu,professional_lawmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PROFESSIONAL_LAW,,43.48,1.0,jingyaogong/MiniMind2,AlgPrompt,25.293350219726562,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
u58pheyy,mmlu,professional_medicinemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PROFESSIONAL_MEDICINE,,9.45,1.0,jingyaogong/MiniMind2,AlgPrompt,25.735294818878167,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
nggyftbb,mmlu,professional_psychologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PROFESSIONAL_PSYCHOLOGY,,18.25,1.0,jingyaogong/MiniMind2,AlgPrompt,26.633986830711358,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
4l8pg5nn,mmlu,public_relationsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,PUBLIC_RELATIONS,,4.98,1.0,jingyaogong/MiniMind2,AlgPrompt,33.63636434078216,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
eooq08fw,mmlu,security_studiesmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,SECURITY_STUDIES,,8.77,1.0,jingyaogong/MiniMind2,AlgPrompt,26.122447848320007,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
hml36hct,mmlu,sociologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,SOCIOLOGY,,7.4,1.0,jingyaogong/MiniMind2,AlgPrompt,28.855720162391663,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
wd2cu1ea,mmlu,us_foreign_policymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,US_FOREIGN_POLICY,,4.63,1.0,jingyaogong/MiniMind2,AlgPrompt,23.00000041723251,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
5lbwadsw,mmlu,virologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,VIROLOGY,,6.42,1.0,jingyaogong/MiniMind2,AlgPrompt,27.71084308624267,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
yme5esp2,mmlu,world_religionsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,WORLD_RELIGIONS,,6.63,1.0,jingyaogong/MiniMind2,AlgPrompt,22.80701696872711,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,20.0,,,,
ds23iye2,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ABSTRACT_ALGEBRA,42.0,6.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.999999284744263,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
935v09wh,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ANATOMY,42.0,4.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.851850748062134,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
f4a7z2ht,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ASTRONOMY,42.0,5.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,61.84210777282715,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
zw4dj2le,mmlu,college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_COMPUTER_SCIENCE,42.0,4.12,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.99999964237213,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
abu7wb70,mmlu,college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MATHEMATICS,42.0,3.98,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.999999284744263,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
go2gey2z,mmlu,college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MEDICINE,42.0,5.82,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.33526039123535,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
uxa8hb1y,mmlu,college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_PHYSICS,42.0,3.98,1.0,google/gemma-1.1-7b-it,AlgPrompt,34.3137264251709,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
hi4i5j43,mmlu,computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COMPUTER_SECURITY,42.0,4.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,68.99999976158142,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
snjt3den,mmlu,conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,CONCEPTUAL_PHYSICS,42.0,5.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.48935914039612,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2f223w1k,mmlu,econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ECONOMETRICS,42.0,4.3,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.57894611358642,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
kb83ikii,mmlu,electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELECTRICAL_ENGINEERING,42.0,4.08,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.724135875701904,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ud3ssvfc,mmlu,elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELEMENTARY_MATHEMATICS,42.0,8.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.47619104385376,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
uxupg9uv,mmlu,formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,FORMAL_LOGIC,42.0,4.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,36.50793731212616,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2eixgqdx,mmlu,global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,GLOBAL_FACTS,42.0,3.63,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.00000047683716,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
z1xfn7rj,mmlu,high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_BIOLOGY,42.0,6.95,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.61290049552917,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
y6z5702e,mmlu,high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_CHEMISTRY,42.0,5.98,1.0,google/gemma-1.1-7b-it,AlgPrompt,44.82758641242981,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
tw2bef9o,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_COMPUTER_SCIENCE,42.0,3.98,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.99999928474426,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
z9ztt3ku,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_EUROPEAN_HISTORY,42.0,8.08,1.0,google/gemma-1.1-7b-it,AlgPrompt,63.63636255264282,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
jr14yj8v,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GEOGRAPHY,42.0,4.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.64646458625793,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
zpld1f7c,mmlu,high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GOVERNMENT_AND_POLITICS,42.0,5.13,1.0,google/gemma-1.1-7b-it,AlgPrompt,76.68393850326538,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
oezrmvwk,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MACROECONOMICS,42.0,7.9,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.897438526153564,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
hnws59g7,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MATHEMATICS,42.0,6.48,1.0,google/gemma-1.1-7b-it,AlgPrompt,30.7407408952713,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
s55k9pqa,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MICROECONOMICS,42.0,5.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.14285969734192,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
qax08j7x,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PHYSICS,42.0,5.18,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.125828623771667,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
izzyqa9w,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PSYCHOLOGY,42.0,10.17,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.47706651687622,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ttth95h9,mmlu,high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_STATISTICS,42.0,6.1,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.5,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ciasykxg,mmlu,high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_US_HISTORY,42.0,8.45,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.64705777168274,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
05dglm4n,mmlu,high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_WORLD_HISTORY,42.0,11.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,74.2616057395935,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
6q7w7t9k,mmlu,human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_AGING,42.0,5.0,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.0538113117218,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
6aewnqco,mmlu,human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_SEXUALITY,42.0,3.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.17557311058044,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
mavxxabm,mmlu,international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,INTERNATIONAL_LAW,42.0,4.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.76859760284424,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
tbbflsw4,mmlu,jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,JURISPRUDENCE,42.0,3.68,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.62962985038757,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
487nxqtp,mmlu,logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,LOGICAL_FALLACIES,42.0,4.65,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.16564512252808,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
gxi9e0kz,mmlu,machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MACHINE_LEARNING,42.0,3.95,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.39285671710968,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
anf1xoab,mmlu,managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MANAGEMENT,42.0,3.53,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.81553149223328,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
m2bvgylz,mmlu,marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MARKETING,42.0,5.53,1.0,google/gemma-1.1-7b-it,AlgPrompt,80.7692289352417,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
0ge2binw,mmlu,medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MEDICAL_GENETICS,42.0,3.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,52.99999713897705,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
945wfack,mmlu,miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MISCELLANEOUS,42.0,12.53,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.13665342330933,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
v2gup6zr,mmlu,moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_DISPUTES,42.0,7.47,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.51445293426514,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
7cx4nt5o,mmlu,moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_SCENARIOS,42.0,17.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,27.0391047000885,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
q6pzcn13,mmlu,nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,NUTRITION,42.0,6.97,1.0,google/gemma-1.1-7b-it,AlgPrompt,62.745100259780884,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
0y5rkwwo,mmlu,philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PHILOSOPHY,42.0,6.78,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.87781476974487,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
7z56gxe6,mmlu,prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PREHISTORY,42.0,7.18,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.86419701576233,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
iav3ecrn,mmlu,professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_ACCOUNTING,42.0,7.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,39.3617033958435,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
lar7co0t,mmlu,professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_LAW,42.0,45.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.78748416900635,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
l2cc7oqq,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_MEDICINE,42.0,8.77,1.0,google/gemma-1.1-7b-it,AlgPrompt,44.85294222831726,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
zzp378wq,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_PSYCHOLOGY,42.0,12.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,53.921568393707275,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
g69dg8eq,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PUBLIC_RELATIONS,42.0,3.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,66.36363863945007,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
tvfzbl3c,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SECURITY_STUDIES,42.0,7.45,1.0,google/gemma-1.1-7b-it,AlgPrompt,53.06122303009033,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
0m94ieog,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SOCIOLOGY,42.0,5.05,1.0,google/gemma-1.1-7b-it,AlgPrompt,70.14925479888916,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
n2u70jcd,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,US_FOREIGN_POLICY,42.0,3.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.00000286102295,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
vtv67zdl,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,VIROLOGY,42.0,4.97,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.19277226924896,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
im1rnrfm,mmlu,world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,WORLD_RELIGIONS,42.0,4.43,1.0,google/gemma-1.1-7b-it,AlgPrompt,73.68420958518982,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
m3ph287v,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ABSTRACT_ALGEBRA,42.0,4.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,33.00000131130218,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
stgzjyl7,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ANATOMY,42.0,4.23,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.814815521240234,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
bt6zyhjy,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ASTRONOMY,42.0,4.57,1.0,google/gemma-1.1-7b-it,AlgPrompt,60.52631735801697,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
gcwg00xd,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,BUSINESS_ETHICS,42.0,3.68,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.000001192092896,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
k46se5w5,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,CLINICAL_KNOWLEDGE,42.0,6.18,1.0,google/gemma-1.1-7b-it,AlgPrompt,60.75471639633179,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
y1c844or,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_BIOLOGY,42.0,4.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.58333134651184,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
k4mxdxb7,mmlu,college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_CHEMISTRY,42.0,3.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,36.00000143051147,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
yjknm651,mmlu,college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_COMPUTER_SCIENCE,42.0,4.12,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.99999964237213,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
povk0h6f,mmlu,college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MATHEMATICS,42.0,3.9,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.999999284744263,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
yr1bsyyh,mmlu,college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MEDICINE,42.0,5.93,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.33526039123535,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ur1jxrg5,mmlu,college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_PHYSICS,42.0,3.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,34.3137264251709,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
11yynh42,mmlu,computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COMPUTER_SECURITY,42.0,4.1,1.0,google/gemma-1.1-7b-it,AlgPrompt,68.99999976158142,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
1czg6ab3,mmlu,conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,CONCEPTUAL_PHYSICS,42.0,5.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.48935914039612,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
limnb5y3,mmlu,econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ECONOMETRICS,42.0,4.28,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.57894611358642,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
apzsipl6,mmlu,electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELECTRICAL_ENGINEERING,42.0,4.28,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.724135875701904,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
9n0x9zv2,mmlu,elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELEMENTARY_MATHEMATICS,42.0,8.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.47619104385376,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
oz83ria4,mmlu,formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,FORMAL_LOGIC,42.0,4.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,36.50793731212616,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
u4hbfpln,mmlu,global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,GLOBAL_FACTS,42.0,3.72,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.00000047683716,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
fmdsweev,mmlu,high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_BIOLOGY,42.0,6.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.61290049552917,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ikxwgvwg,mmlu,high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_CHEMISTRY,42.0,5.85,1.0,google/gemma-1.1-7b-it,AlgPrompt,44.82758641242981,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
d23u5fw3,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_COMPUTER_SCIENCE,42.0,4.05,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.99999928474426,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
265lq5z8,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_EUROPEAN_HISTORY,42.0,8.0,1.0,google/gemma-1.1-7b-it,AlgPrompt,63.63636255264282,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
3iq1lv9y,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GEOGRAPHY,42.0,5.02,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.64646458625793,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
66hsi90o,mmlu,high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GOVERNMENT_AND_POLITICS,42.0,5.3,1.0,google/gemma-1.1-7b-it,AlgPrompt,76.68393850326538,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
1a52626p,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MACROECONOMICS,42.0,8.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.897438526153564,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
t9vff28d,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MATHEMATICS,42.0,6.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,30.7407408952713,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
p47kscn7,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MICROECONOMICS,42.0,5.95,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.14285969734192,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
